NAVPI N052.32.49.580 E002.50.25.800
NAVSO N055.13.22.020 W003.48.48.630
NAXAT N051.47.21.000 W001.57.56.000
NAXIL N056.57.24.000 W002.43.26.000
NEDEX N051.52.37.170 W001.28.19.670
NEDUL N050.39.58.000 W001.32.51.860
NELBO N054.29.24.150 W005.18.10.390
NELKO N050.42.14.180 W000.57.17.790
NELSA N053.51.48.000 W002.11.05.270
NEPNA N051.29.58.330 E000.26.56.550
NERTU N049.00.00.000 W014.00.00.000
NESDI N057.07.18.000 W004.08.48.320
NETKI N055.00.00.000 W014.00.00.000
NETVU N050.24.45.000 E000.28.54.000
NEVIL N050.00.00.000 W000.22.05.640
NEVIS N056.41.43.270 W004.32.40.700
NEVRI N054.04.06.030 W006.16.11.420
NEXUS N056.12.43.340 W001.50.40.990
NIBDA N051.00.52.200 W000.55.01.480
NIBOG N055.00.00.000 W010.00.00.000
NICXI N052.00.46.400 W005.03.17.780
NIDGO N050.56.57.980 W000.46.07.770
NIGIT N051.18.46.960 W001.10.14.710
NILAV N045.00.00.000 W013.25.00.000
NILON N051.35.46.460 E000.38.03.930
NIMAT N053.57.54.100 W005.44.31.750
NINEB N054.03.44.270 W004.07.41.840
NINEX N058.51.19.550 W009.30.00.000
NIPIT N054.27.09.290 W008.24.09.780
NIRIF N052.17.55.870 W005.34.04.330
NISBI N053.21.29.000 W000.39.21.000
NISKA N054.15.00.000 W002.30.33.350
NIVKO N050.56.05.770 E000.32.27.540
NIVUN N057.34.11.910 E004.08.12.720
NOBDO N055.04.53.280 E002.47.47.630
NOCAD N053.58.36.630 W004.59.13.060
NOKIN N053.04.36.000 W002.52.58.250
NOMSU N053.28.06.040 W003.26.03.790
NONVA N051.38.46.450 E001.21.44.310
NOPKI N054.05.15.930 W004.26.08.290
NORBO N055.35.45.360 W004.45.43.460
NORLA N051.37.08.840 W006.52.11.290
NORRY N051.28.47.110 W001.07.24.130
NOSLO N053.22.53.720 W003.38.41.890
NOTGI N050.35.10.140 W000.25.02.940
NOVBA N056.12.00.000 W003.10.51.000
NOVMA N051.02.11.790 W000.45.14.920
NOZHU N049.41.41.050 W003.45.52.480
NUBRI N051.20.16.680 W001.13.55.990
NUCHU N051.28.08.100 W001.40.35.430
NUDNA N052.03.54.900 E000.50.16.560
NUGBO N051.58.21.960 W000.04.12.090
NUGRA N053.01.46.430 W002.18.13.520
NULGU N050.52.16.600 W001.59.39.010
NUMPI N054.08.40.170 W005.35.36.260
OBOXA N054.10.35.550 W001.54.20.130
OBUBA N057.46.40.410 W007.33.19.040
OBUNI N053.54.40.000 W002.44.33.000
OCTIZ N051.24.25.860 W002.27.53.730
ODIGI N055.11.44.280 W003.25.39.030
ODMIX N056.58.12.060 E001.28.02.950
ODMOS N054.45.26.320 E003.02.52.230
ODNEK N053.34.37.200 W000.18.13.050
ODPEX N059.24.35.660 W009.30.00.000
ODREP N050.00.00.000 W001.30.07.460
ODROB N051.39.15.110 E001.54.45.170
ODUKU N051.35.31.780 E000.17.15.470
ODVIK N051.09.57.400 E000.29.09.330
ODVOD N052.07.55.980 E000.08.52.980
OFJES N052.13.02.030 E000.39.29.770
OFSOX N052.01.45.180 W005.11.43.620
OGTAW N052.48.07.110 W002.55.12.390
OGTUG N053.40.12.000 W005.08.50.000
OKNOB N055.21.44.780 W004.49.42.120
OKPAL N056.49.21.000 W002.04.35.000
OKSAW N051.42.15.310 W001.41.08.540
OKTAD N051.49.04.470 W002.32.46.300
OKVAP N050.57.48.960 E001.19.55.980
OLGUD N050.43.56.270 W001.31.21.750
OLNEY N052.07.40.220 W000.44.03.320
OLPOP N054.05.32.000 W002.32.08.000
OMOKO N048.50.20.300 W012.00.00.000
ORIST N050.00.00.000 W001.50.42.000
ORSUM N057.03.07.470 W005.17.41.000
ORTAC N049.59.57.020 W002.00.18.020
ORTAV N059.30.00.000 W010.00.00.000
ORVIK N059.38.17.750 E000.40.08.650
ORVUL N055.10.38.520 W004.10.07.020
OSBON N061.00.00.000 W005.00.00.000
OSBOX N056.48.23.000 W012.48.06.000
OSDEB N050.56.54.530 E000.24.47.850
OSKOT N052.20.29.960 W002.03.30.270
OSLEL N057.28.58.480 W001.31.58.070
OSMEG N055.08.26.000 W004.06.03.000
OSNUG N050.53.36.260 W002.00.13.950
OSPOL N050.09.00.000 W000.11.07.840
OSSEP N052.03.17.320 W002.48.20.850
OSWEZ N052.48.32.270 W003.09.15.070
OTBED N053.17.16.710 E000.01.54.610
OTBUN N055.16.50.100 W002.26.00.000
OTLAB N055.24.36.050 E001.32.45.590
OTMET N050.40.55.060 W002.30.53.370
OTSID N051.10.22.540 W000.13.51.010
OVDAN N057.53.20.660 E000.18.18.060
OXCUD N051.54.23.030 W002.49.06.110
OXDUF N052.06.36.200 E000.19.00.000
OXLOW N051.01.54.800 W002.00.00.000
OZBOC N052.15.23.660 W002.11.04.560
OZZIL N051.38.21.340 W002.25.49.170
OZZOT N051.40.28.930 W000.09.52.930
PAAVO N051.51.49.030 E000.51.15.760
PACSE N051.22.26.780 W003.06.50.700
PAVLO N050.56.04.770 W005.53.44.280
PAWDE N051.14.53.210 E000.02.16.940
PEDIG N052.44.47.590 W001.43.09.970
PEGZA N051.37.30.550 W003.06.09.500
PELET N054.39.12.330 E003.25.51.540
PEMOB N052.08.37.770 W005.09.41.130
PEMOS N061.00.00.000 W004.00.00.000
PENIL N053.36.57.470 W003.39.48.720
PENUN N057.06.35.650 E004.50.10.790
PENUX N051.06.32.000 E000.34.12.000
PENWU N051.46.30.590 W004.35.10.520
PEPEG N054.01.06.490 W004.31.05.300
PEPIN N059.59.31.240 E000.00.54.010
PEPIS N051.11.47.950 W001.14.37.220
PEPOD N054.16.16.310 W005.34.09.260
PEPUL N052.16.03.000 W001.53.14.370
PEPZE N052.37.46.620 W003.19.52.980
PERUP N051.42.33.950 W002.56.32.400
PETIL N055.56.19.930 E005.00.00.000
PETOX N057.33.33.000 W001.49.02.000
PEWBI N051.18.51.010 W005.01.46.280
PIBUX N051.34.58.880 E001.46.57.420
PIGOT N052.29.42.570 W001.04.07.080
PIKIL N056.00.00.000 W015.00.00.000
PILIP N050.20.03.050 W001.00.26.130
PIPAR N056.07.00.000 W003.12.05.740
PIPEM N058.09.22.550 W003.44.18.860
PIPIN N052.36.36.060 W000.56.30.040
PIXAM N052.04.47.000 E001.56.50.000
PIXUP N052.01.51.000 W001.06.40.000
POMAX N051.31.37.630 W002.04.52.420
POTON N052.05.04.320 W000.25.37.780
PUFAX N052.18.52.010 W001.20.42.200
QUSHI N053.06.29.300 W001.46.29.410
RAMID N052.57.27.790 E002.30.00.000
RAMOX N053.39.36.720 W004.50.22.410
RAPIX N051.26.38.390 E002.00.00.000
RAPUM N054.55.18.280 W001.52.58.080
RATKA N049.30.00.000 W008.00.00.000
RATLO N051.59.29.130 E001.40.55.180
RATPU N056.55.32.000 W002.06.59.000
RATSU N061.00.00.000 W010.00.00.000
RAVDI N059.29.57.260 W001.22.42.180
RAVLO N052.55.01.210 E003.08.53.810
REDFA N052.06.52.750 E002.29.16.810
REFQI N051.28.46.150 W001.28.04.330
REGSI N052.51.18.970 E000.01.51.040
REKNA N056.10.29.100 E003.30.00.000
REMSI N053.57.36.810 W003.49.31.800
RENEQ N054.14.24.840 E004.17.59.870
RESNO N055.00.00.000 W015.00.00.000
RETSI N052.30.42.420 W002.52.32.930
REXAM N053.04.00.000 W003.09.37.210
RIBEL N054.00.58.000 W002.17.22.760
RIGVU N058.47.35.840 E002.09.17.840
RIMOL N057.32.33.450 W004.02.29.550
RIMTO N053.43.03.250 W001.25.58.780
RIMUP N050.51.49.080 W000.43.39.110
RIMVU N053.45.11.140 W005.08.24.680
RINGA N054.23.54.440 W005.34.15.660
RINIS N051.54.29.660 E002.19.20.820
RINTI N051.01.58.330 E001.36.55.910
RIPNO N054.56.32.000 W003.44.15.000
RISDU N057.36.31.420 W001.48.23.780
RISIN N051.41.39.050 W001.26.27.640
RISLA N053.01.51.390 W002.53.12.290
RITSI N055.42.09.360 W001.39.25.500
RIVOT N056.24.28.710 E000.46.37.490
RIXUN N061.00.00.000 W003.00.00.000
ROBBO N055.53.22.960 W004.54.36.560
ROBEM N055.27.33.360 W001.01.13.690
ROBOP N054.27.08.560 W005.20.05.350
RODEL N050.30.00.000 W015.00.00.000
RODNI N051.42.56.500 W000.51.41.830
RODOL N053.14.17.000 W001.51.43.000
RODSI N054.47.55.620 E002.53.35.050
ROGAG N053.14.05.790 W000.17.45.460
ROGBI N052.17.46.630 W001.20.06.370
ROKAN N053.39.47.500 E003.11.19.840
ROKKE N051.04.11.950 E000.02.41.820
ROKSI N050.30.12.620 W002.12.51.280
ROKUP N053.01.02.130 W001.30.57.290
ROLEX N053.25.42.140 W003.58.03.850
ROLUM N054.18.19.850 E003.18.31.290
ROPAL N055.08.16.530 E003.56.42.670
ROPMU N052.06.14.460 E000.29.17.160
ROSUN N053.40.08.090 W002.20.57.260
ROTEV N054.01.43.720 W006.03.58.390
ROTNO N050.51.26.070 E000.46.41.200
ROVLA N055.23.38.180 W004.28.24.960
ROVNI N053.53.13.000 E000.39.01.000
ROXAT N053.24.49.030 E003.00.00.000
ROXOG N050.15.58.290 W001.33.44.410
RUBEX N055.19.12.140 W006.56.07.210
RUBMI N050.16.45.920 W002.19.43.340
RUDMO N050.46.39.600 W001.01.27.000
RUGER N053.28.57.750 W003.26.52.400
RUGID N057.22.08.800 W004.53.54.840
RUHUN N051.35.39.920 W003.35.41.280
RUKOH N052.12.42.830 W005.44.17.550
RULAV N053.26.14.350 W005.10.01.250
RUMKE N052.17.35.370 W002.58.32.480
RUXIN N056.16.55.000 W012.00.00.000
SABER N051.42.13.760 E000.56.58.190
SALCO N049.44.13.810 W003.31.46.400
SAMON N051.19.21.000 W007.25.04.000
SANBA N053.08.21.530 W002.20.02.980
SANDY N051.03.50.810 E001.04.03.130
SAPCO N052.32.25.000 W001.21.25.000
SAWPE N051.35.04.670 W001.39.16.420
SAXBI N051.45.04.030 W000.11.13.770
SEMMU N052.46.41.000 W004.02.21.710
SETEL N054.00.44.640 W002.26.08.710
SHAPP N054.30.00.000 W002.37.38.330
SHIRI N050.24.47.020 W003.40.44.140
SIDDI N050.31.06.740 W003.58.01.980
SIDHO N050.45.38.880 W003.14.17.650
SILVA N051.50.51.340 W001.00.19.400
SIRGO N051.37.45.560 E000.38.47.030
SIRIC N051.20.36.170 W001.33.58.890
SITET N050.06.00.000 E000.00.00.000
SITKU N053.44.35.770 W004.49.54.260
SIVBU N053.27.55.000 W000.34.44.000
SIVDA N052.21.21.540 E000.01.47.010
SKERY N050.00.00.000 W003.10.23.060
SKESO N049.49.29.420 W003.02.02.600
SKINA N052.48.17.040 W001.46.23.140
SLANY N052.09.30.800 W005.50.31.670
SLYDA N054.12.04.370 W005.05.15.070
SMOKI N057.46.37.000 W002.35.55.620
SODVU N051.35.15.480 E000.34.46.800
SOKDU N050.39.39.220 W002.01.33.060
SOMAX N050.00.00.000 W015.00.00.000
SOMVA N052.18.26.000 E002.38.38.440
SONDO N052.05.05.920 E001.48.42.350
SONEX N053.29.52.700 W002.10.20.860
SONOG N052.06.19.710 E002.16.10.080
SOPAX N053.38.48.890 W004.27.08.060
SOPEK N053.06.31.880 E002.30.00.000
SOPIT N051.57.29.840 W001.06.26.350
SOPTO N055.18.20.170 E005.00.00.000
SOQQA N051.36.23.750 E000.23.28.430
SOSAR N061.00.00.000 W002.00.00.000
SOSIM N053.48.55.750 W004.30.30.460
SOTUN N054.10.35.650 E003.37.36.650
SOVAT N050.46.45.670 E001.28.00.000
SOVED N056.00.00.000 W014.00.00.000
SOXON N058.58.06.220 W003.52.22.460
SOXUX N050.35.46.320 E000.55.45.480
SPEAR N051.34.33.790 E000.42.00.570
STAFA N052.51.41.000 W002.14.34.550
STIRA N056.08.02.110 W003.50.00.980
STOAT N052.01.33.220 W000.01.15.370
SUBIP N050.26.44.000 E000.53.06.000
SUBUK N054.22.47.810 W003.17.10.850
SUDBY N055.17.45.350 W004.16.06.050
SUMIN N055.19.45.760 W004.03.18.170
SUMUM N051.38.14.250 E002.06.27.770
SUNOT N057.00.00.000 W015.00.00.000
SUNUP N051.27.31.480 E001.52.26.630
SUPEL N053.13.40.270 E000.35.28.020
SUPIT N057.19.56.520 W007.05.05.940
SURAT N055.54.55.530 E003.30.00.000
SUSIS N055.36.17.060 W000.21.02.350
TABEN N051.21.49.050 W001.10.22.460
TABIS N052.00.31.750 E000.26.43.900
TACQI N051.02.31.240 W004.28.46.930
TADAL N053.35.13.830 W003.01.35.220
TADEX N054.51.23.500 W008.14.01.490
TAKAS N049.00.00.000 W008.00.00.000
TALIG N049.30.59.490 W005.48.04.310
TAMEL N048.43.42.520 W010.29.49.800
TANET N051.26.58.000 E000.55.31.990
TARTN N055.43.01.890 W003.08.18.730
TEBRA N051.29.20.300 E001.36.43.000
TEDSA N052.03.03.100 E001.07.39.030
TELBA N052.39.52.000 W002.19.06.970
TELTU N050.48.39.920 W000.45.17.690
TENDO N054.01.44.000 E000.14.46.720
TENSO N053.36.01.890 W002.12.27.000
TERKO N051.37.32.460 E000.44.48.080
TEVMO N051.10.24.940 E001.24.59.140
TEVSI N051.21.00.750 W001.03.01.260
TEWXI N051.48.37.780 W002.01.45.310
THRED N050.29.55.110 W001.39.50.030
TIBGA N052.23.26.450 W005.27.05.010
TIGER N051.04.01.820 E000.26.21.540
TIGGY N050.37.00.540 W000.51.30.100
TIGWE N051.48.22.730 W003.12.57.910
TIKCA N051.29.33.570 W005.27.01.370
TILNI N054.32.51.410 W001.51.17.890
TIMBA N050.56.43.990 E000.15.42.250
TIMIS N053.57.00.980 W004.35.56.410
TIMPO N052.33.31.580 W001.09.49.710
TIMUP N055.25.27.790 E002.48.29.630
TINAC N056.15.02.960 E005.00.00.000
TINAN N050.39.59.790 W003.26.53.530
TINDI N054.02.14.260 E003.15.29.490
TIPAN N054.35.54.130 E004.23.56.200
TIPIL N053.10.00.000 W001.44.23.130
TIPOD N053.26.08.200 W003.17.05.060
TIPTA N054.48.12.540 W001.36.41.030
TIVER N050.48.32.580 W003.25.25.650
TIXEX N052.07.48.000 W001.00.43.200
TIZDU N051.46.22.640 W003.23.37.750
TOBID N052.12.59.550 W001.27.59.210
TOBIX N051.36.17.390 E001.16.51.400
TOBMO N056.45.38.160 W006.28.10.510
TOJAQ N050.28.59.780 W003.39.56.260
TOLSA N053.07.36.890 E003.06.29.380
TONQU N050.23.09.420 W003.18.45.030
TOPPA N053.24.08.990 E003.33.41.010
TORGO N053.07.56.880 W003.15.58.780
TOSVA N051.40.37.400 E002.04.26.340
TOTRI N051.46.29.570 E000.11.47.720
TOVGU N051.44.03.180 E000.45.37.550
TOXTA N055.15.05.770 W004.27.04.690
TRIPO N051.42.46.540 E001.04.57.560
TUBSU N052.04.06.000 W001.40.28.000
TUFOZ N051.01.01.010 W000.30.24.310
TUGPO N051.37.09.840 E000.54.51.930
TUJAG N050.02.00.000 W001.28.00.000
TULTA N048.34.36.570 W008.00.00.000
TUMTI N053.04.39.540 W001.36.15.160
TUNBY N051.10.08.000 E000.19.29.000
TUNSO N055.06.40.240 W004.57.40.780
TUPEM N053.50.16.570 W003.28.54.850
TURLU N050.04.35.000 W008.00.00.000
TUXOS N055.58.24.080 W007.31.35.390
TUZLA N052.20.40.550 E001.00.11.740
UBCAM N051.57.04.180 W003.00.12.190
UDDIZ N052.15.04.210 E000.11.11.430
UGBET N051.37.01.150 W000.07.05.180
ULLAP N057.54.00.000 W005.10.09.200
ULSAX N053.35.54.000 W001.57.00.000
ULTIB N051.39.35.570 W000.16.43.510
UMBAG N052.20.52.370 E000.46.57.480
UMBUR N051.27.33.000 E000.07.08.170
UMKIL N053.11.05.530 W002.37.23.060
UMLAT N051.40.19.700 W000.41.39.320
UMTUM N051.12.27.300 E001.01.02.780
UNDUG N050.47.23.710 E000.25.30.030
UNDUX N053.38.30.250 W004.18.38.760
UNFIT N051.25.20.280 W004.18.57.440
UNGAP N052.21.29.490 W001.23.38.970
UNIGO N053.33.40.000 W001.33.39.000
UNSAD N051.33.40.240 E000.57.45.910
UNTAL N054.54.35.200 W001.44.23.270
UNURO N055.21.11.000 W003.21.02.000
UNZIB N051.29.29.620 W001.59.20.960
UPCAB N050.53.48.300 W006.19.01.570
UPDUK N052.34.26.660 W000.56.30.110
UPGAS N055.14.40.770 E005.00.00.000
UPGET N056.39.35.000 W002.00.50.000
UPNAL N055.25.16.670 E002.24.51.000
UPTON N053.35.13.000 W001.18.02.580
USEKA N053.42.02.240 W000.26.45.130
UTAVA N051.58.46.910 W000.04.18.790
UTOGU N055.07.40.000 W003.04.43.000
UTUXA N053.00.30.450 W002.13.12.520
UVAVU N054.25.00.070 W001.53.45.950
UVPOK N053.59.39.610 W004.12.35.260
VABIK N051.14.47.300 E002.00.00.000
VABKA N053.18.08.310 W002.44.10.020
VADNO N057.27.11.050 W003.37.37.700
VAKPO N054.11.25.090 W005.22.39.230
VALBO N055.07.43.650 E005.00.00.000
VAMEB N054.00.10.000 W002.48.32.000
VAPID N051.15.13.970 W001.02.42.400
VAPPI N055.31.38.920 W003.45.42.620
VASUX N050.30.09.230 W001.15.16.990
VATON N051.26.03.830 W000.20.56.100
VATRY N052.33.16.000 W005.30.00.000
VAXIT N056.32.15.000 E005.00.00.000
VEGAR N053.02.33.760 W001.58.23.430
VEGUS N053.24.00.540 W000.21.10.760
VELAG N052.24.35.820 W001.00.49.560
VENAS N054.18.19.850 E003.39.08.230
VENER N054.30.00.000 W015.00.00.000
VEREX N055.27.03.290 W002.13.45.100
VEXEN N050.08.21.980 W001.49.34.380
VEXUB N051.14.09.000 W000.36.45.760
VIDOK N052.24.39.050 W002.02.31.120
VOLFI N053.20.35.130 W003.21.50.510
VOUGA N051.03.32.850 W000.57.50.200
WAFFU N050.34.56.890 E000.20.59.290
WAFIL N059.52.43.000 W001.17.11.000
WEALD N051.19.51.150 E000.02.05.320
WECOW N053.59.16.410 E003.51.03.100
WELIN N052.14.50.250 W000.51.08.410
WESUL N051.40.15.290 E000.29.09.270
WEVBE N052.07.36.930 W002.59.21.140
WIGGU N051.11.36.660 W003.20.27.750
WILLO N050.59.05.880 W000.11.30.300
WIQID N052.09.44.270 E001.22.14.940
WIZAD N051.07.00.000 E000.57.11.090
WOBUN N052.01.10.270 W000.44.00.000
XAMAB N050.12.16.250 E000.15.52.830
XAMAN N051.47.04.770 E002.13.26.940
XAPOS N053.17.28.590 W001.37.51.250
XIDIL N050.21.06.150 E000.38.29.370
YOHDA N052.12.03.000 W001.27.36.280
YORQI N051.31.18.510 W002.25.35.780
ZAGZO N052.18.12.970 W000.13.52.540
ZEFIQ N050.23.38.060 W003.23.14.110
ZESPE N051.33.09.630 W002.53.14.430
ZIPWE N051.42.35.400 W003.34.00.700
ZOFAT N055.35.36.230 W004.02.08.030
ZOPHI N051.01.26.600 W000.00.55.430
ZORFE N051.12.56.130 E000.34.07.870
